Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls Std,Ast Std,G+A Std,G-PK Std,PK Std,PKatt Std,CrdY Std,CrdR Std,xG Std,npxG Std,xAG Std,npxG+xAG Std,PrgC Std,PrgP Std,PrgR Std,Gls.1 Std,Ast.1 Std,G+A.1 Std,G-PK.1 Std,G+A-PK Std,xG.1 Std,xAG.1 Std,xG+xAG Std,npxG.1 Std,npxG+xAG.1 Std,Matches Std,Gls St,Sh St,SoT St,SoT% St,Sh/90 St,SoT/90 St,G/Sh St,G/SoT St,Dist St,FK St,PK St,PKatt St,xG St,npxG St,npxG/Sh St,G-xG St,np:G-xG St,Matches St,Cmp Pass,Att Pass,Cmp% Pass,TotDist Pass,PrgDist Pass,Cmp.1 Pass,Att.1 Pass,Cmp%.1 Pass,Cmp.2 Pass,Att.2 Pass,Cmp%.2 Pass,Cmp.3 Pass,Att.3 Pass,Cmp%.3 Pass,Ast Pass,xAG Pass,xA Pass,A-xAG Pass,KP Pass,1/3 Pass,PPA Pass,CrsPA Pass,PrgP Pass,Matches Pass,Att Pt,Live Pt,Dead Pt,FK Pt,TB Pt,Sw Pt,Crs Pt,TI Pt,CK Pt,In Pt,Out Pt,Str Pt,Cmp Pt,Off Pt,Blocks Pt,Matches Pt,SCA Gca,SCA90 Gca,PassLive Gca,PassDead Gca,TO Gca,Sh Gca,Fld Gca,Def Gca,GCA Gca,GCA90 Gca,PassLive.1 Gca,PassDead.1 Gca,TO.1 Gca,Sh.1 Gca,Fld.1 Gca,Def.1 Gca,Matches Gca,Tkl Def,TklW Def,Def 3rd Def,Mid 3rd Def,Att 3rd Def,Tkl.1 Def,Att Def,Tkl% Def,Lost Def,Blocks Def,Sh Def,Pass Def,Int Def,Tkl+Int Def,Clr Def,Err Def,Matches Def,Touches Poss,Def Pen Poss,Def 3rd Poss,Mid 3rd Poss,Att 3rd Poss,Att Pen Poss,Live Poss,Att Poss,Succ Poss,Succ% Poss,Tkld Poss,Tkld% Poss,Carries Poss,TotDist Poss,PrgDist Poss,PrgC Poss,1/3 Poss,CPA Poss,Mis Poss,Dis Poss,Rec Poss,PrgR Poss,Matches Poss,Mn/MP Play,Min% Play,Mn/Start Play,Compl Play,Subs Play,Mn/Sub Play,unSub Play,PPM Play,onG Play,onGA Play,+/- Play,+/-90 Play,On-Off Play,onxG Play,onxGA Play,xG+/- Play,xG+/-90 Play,On-Off.1 Play,Matches Play,CrdY Misc,CrdR Misc,2CrdY Misc,Fls Misc,Fld Misc,Off Misc,Crs Misc,Int Misc,TklW Misc,PKwon Misc,PKcon Misc,OG Misc,Recov Misc,Won Misc,Lost Misc,Won% Misc,Matches Misc,League Name,League ID,Season
1219,Pau López,es ESP,GK,Marseille,fr Ligue 1,28,1994,12,12,1049,11.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,322,403,79.9,7563,4721,65,65,100.0,191,194,98.5,62,140,44.3,0,0.0,0.0,0.0,0,6,0,0,0,Matches,403,316,87,27,0,0,0,0,0,0,0,0,322,0,0,Matches,2,0.17,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,Matches,423,285,417,6,0,0,423,0,0,,0,,309,1638,1022,0,0,0,1,0,239,0,Matches,87,97.1,87,11,0,,0,1.17,13,13,0,0.00,+2.90,18.0,10.4,+7.6,+0.65,-0.93,Matches,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,,Matches,Big-5-European-Leagues,Big5,2023-2024
1220,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,28,1995,12,10,711,7.9,1,2,3,1,0,0,3,0,0.3,0.3,1.2,1.6,10,25,9,0.13,0.25,0.38,0.13,0.38,0.04,0.15,0.20,0.04,0.20,Matches,1,10,3,30.0,1.27,0.38,0.10,0.33,26.9,2,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches,358,434,82.5,6811,2055,162,175,92.6,137,156,87.8,52,83,62.7,2,1.2,0.8,+0.8,8,29,7,2,25,Matches,434,403,28,13,0,9,16,4,9,5,0,1,358,3,10,Matches,22,2.78,13,3,2,2,0,2,3,0.38,2,0,0,0,0,1,Matches,14,8,5,5,4,5,21,23.8,16,11,1,10,5,19,6,1,Matches,500,8,114,305,86,7,500,17,9,52.9,8,47.1,284,1240,505,10,5,1,5,7,329,9,Matches,59,56.4,65,0,2,31,2,1.50,11,11,0,0.00,+0.33,11.2,15.4,-4.2,-0.53,-0.45,Matches,3,0,0,20,3,0,16,5,8,0,0,0,60,3,7,30.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1221,Dion Lopy,sn SEN,MF,Almería,es La Liga,21,2002,12,10,839,9.3,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,5,35,7,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,0,4,1,25.0,0.43,0.11,0.00,0.00,29.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,341,402,84.8,6713,1615,121,138,87.7,160,181,88.4,51,64,79.7,0,0.3,0.2,-0.3,3,28,0,0,35,Matches,402,389,13,12,0,6,1,1,0,0,0,0,341,0,4,Matches,15,1.61,11,0,1,0,2,1,2,0.21,2,0,0,0,0,0,Matches,30,19,20,9,1,7,19,36.8,12,9,1,8,5,35,10,0,Matches,483,32,146,293,50,0,483,16,12,75.0,4,25.0,297,1841,665,5,7,0,9,7,298,7,Matches,70,66.6,80,5,2,19,1,0.25,10,23,-13,-1.39,+0.32,11.1,17.4,-6.3,-0.67,-0.79,Matches,1,0,0,7,17,0,1,5,19,0,0,0,72,12,4,75.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1222,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,37,1986,11,11,882,9.8,1,0,1,1,0,0,3,0,0.7,0.7,0.2,1.0,4,33,12,0.10,0.00,0.10,0.10,0.10,0.07,0.02,0.10,0.07,0.10,Matches,1,5,1,20.0,0.51,0.10,0.20,1.00,16.6,0,0,0,0.7,0.7,0.14,+0.3,+0.3,Matches,233,323,72.1,3476,1111,119,156,76.3,100,131,76.3,6,18,33.3,0,0.2,0.3,-0.2,4,20,3,1,33,Matches,323,319,3,2,1,0,4,1,0,0,0,0,233,1,5,Matches,13,1.33,11,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches,25,13,4,19,2,12,19,63.2,7,14,3,11,15,40,13,0,Matches,429,22,86,272,72,17,429,7,3,42.9,4,57.1,154,567,245,4,3,1,8,3,201,12,Matches,80,81.7,80,6,0,,0,0.82,9,21,-12,-1.22,-0.32,10.0,18.1,-8.0,-0.82,-1.79,Matches,3,0,0,14,6,2,4,15,13,0,0,0,62,29,23,55.8,Matches,Big-5-European-Leagues,Big5,2023-2024
1223,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,25,1998,9,5,474,5.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,7,7,4,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches,0,2,1,50.0,0.38,0.19,0.00,0.00,14.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,238,277,85.9,3419,1088,140,151,92.7,78,97,80.4,8,13,61.5,0,0.2,0.2,-0.2,3,10,4,3,7,Matches,277,222,55,13,0,1,4,42,0,0,0,0,238,0,5,Matches,5,0.95,3,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9,7,7,1,1,8,11,72.7,3,5,2,3,4,13,6,0,Matches,314,10,114,161,47,2,314,8,4,50.0,4,50.0,214,1263,570,7,5,0,7,3,200,4,Matches,53,40.5,76,2,4,23,2,2.33,7,3,+4,+0.76,-0.02,5.5,5.1,+0.4,+0.07,-0.87,Matches,1,0,0,4,3,0,4,4,7,0,1,0,20,3,3,50.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1224,Tom Louchet,fr FRA,"FW,DF",Nice,fr Ligue 1,20,2003,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,9,12,75.0,115,26,6,7,85.7,3,4,75.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,12,12,0,0,0,0,2,0,0,0,0,0,9,0,1,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,3,0,Matches,17,2,7,5,5,0,17,0,0,,0,,11,25,5,0,0,0,1,0,12,2,Matches,11,1.9,,0,2,11,3,3.00,0,0,0,0.00,-0.78,0.1,0.4,-0.3,-1.16,-1.78,Matches,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,Matches,Big-5-European-Leagues,Big5,2023-2024
1225,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,23,2000,9,8,731,8.1,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,1,22,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,222,283,78.4,3888,1823,91,103,88.3,108,129,83.7,18,37,48.6,0,0.2,0.2,-0.2,2,21,2,1,22,Matches,283,258,21,20,0,1,1,0,0,0,0,0,222,4,0,Matches,7,0.86,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,18,9,13,4,1,12,18,66.7,6,12,6,6,13,31,29,0,Matches,373,57,182,174,21,3,373,1,0,0.0,1,100.0,154,565,286,1,2,0,5,2,179,1,Matches,81,62.5,86,6,1,45,4,0.67,6,15,-9,-1.11,+0.12,6.5,13.8,-7.3,-0.90,+0.36,Matches,2,0,0,5,5,0,1,13,9,0,1,0,34,13,12,52.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1226,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,34,1989,4,2,207,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,2,11,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,0,1,0,0.0,0.43,0.00,0.00,,13.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,142,174,81.6,2980,963,33,47,70.2,89,94,94.7,16,28,57.1,0,0.0,0.0,0.0,1,13,0,0,11,Matches,174,171,3,3,0,2,2,0,0,0,0,0,142,0,1,Matches,2,0.87,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3,3,2,1,0,1,3,33.3,2,2,2,0,4,7,4,0,Matches,193,16,70,109,14,3,193,0,0,,0,,132,626,310,2,6,0,1,1,136,1,Matches,52,19.2,90,2,2,14,1,1.00,4,5,-1,-0.43,+0.70,3.3,2.7,+0.6,+0.24,+0.87,Matches,1,0,0,3,1,0,2,4,3,0,0,0,12,5,5,50.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1227,Sandi Lovrić,si SVN,MF,Udinese,it Serie A,25,1998,11,6,610,6.8,0,0,0,0,0,0,1,1,1.3,1.3,1.2,2.5,22,25,37,0.00,0.00,0.00,0.00,0.00,0.19,0.18,0.38,0.19,0.38,Matches,0,18,6,33.3,2.66,0.89,0.00,0.00,22.5,0,0,0,1.3,1.3,0.07,-1.3,-1.3,Matches,204,255,80.0,3458,952,101,116,87.1,69,84,82.1,22,37,59.5,0,1.2,0.8,-1.2,11,23,4,3,25,Matches,255,228,27,10,1,3,26,4,12,4,4,0,204,0,3,Matches,24,3.55,15,6,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches,7,3,3,2,2,3,5,60.0,2,6,0,6,3,10,9,0,Matches,330,8,42,160,133,14,330,11,4,36.4,6,54.5,219,1406,749,22,16,3,14,9,223,37,Matches,55,52.1,82,2,5,24,0,0.82,4,12,-8,-1.18,-1.02,7.0,10.0,-3.0,-0.45,-0.91,Matches,1,1,0,7,5,1,26,3,3,0,0,0,43,1,5,16.7,Matches,Big-5-European-Leagues,Big5,2023-2024
1228,Max Lowe,eng ENG,"MF,DF",Sheffield Utd,eng Premier League,26,1997,2,2,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,14,24,58.3,195,112,8,13,61.5,5,7,71.4,1,1,100.0,0,0.0,0.0,0.0,1,2,0,0,4,Matches,24,23,1,0,0,0,0,1,0,0,0,0,14,0,4,Matches,1,0.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,8,5,6,2,0,1,3,33.3,2,2,2,0,1,9,4,0,Matches,44,5,19,18,7,1,44,0,0,,0,,14,57,25,0,1,0,2,0,17,2,Matches,62,10.6,62,0,0,,2,0.00,0,2,-2,-1.45,+0.36,0.5,2.5,-1.9,-1.41,0.00,Matches,0,0,0,4,1,0,0,1,5,0,0,0,2,1,4,20.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1229,Anthony Lozano,hn HON,"MF,FW",Getafe,es La Liga,30,1993,5,0,81,0.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,1,5,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches,0,3,0,0.0,3.33,0.00,0.00,,16.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,7,13,53.8,69,14,5,7,71.4,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches,13,13,0,0,0,0,0,0,0,0,0,0,7,0,1,Matches,1,1.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches,29,2,6,9,14,4,29,4,1,25.0,3,75.0,14,56,20,0,0,0,6,2,21,5,Matches,16,6.4,,0,5,16,9,0.40,1,3,-2,-2.22,-2.30,0.5,2.3,-1.7,-1.93,-1.73,Matches,1,0,0,6,1,1,0,0,0,0,0,0,2,6,6,50.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1230,Lucas,br BRA,DF,Cádiz,es La Liga,22,2001,8,4,462,5.1,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.7,8,11,20,0.19,0.00,0.19,0.19,0.19,0.10,0.03,0.13,0.10,0.13,Matches,1,4,2,50.0,0.78,0.39,0.25,0.50,17.2,1,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches,142,197,72.1,2386,882,72,81,88.9,52,77,67.5,13,29,44.8,0,0.1,0.2,-0.1,2,8,3,2,11,Matches,197,154,41,4,0,3,19,33,4,3,0,0,142,2,3,Matches,9,1.75,5,2,0,1,0,1,1,0.19,0,0,0,0,0,1,Matches,16,9,11,3,2,11,19,57.9,8,11,1,10,2,18,9,0,Matches,259,11,85,96,79,3,259,14,6,42.9,7,50.0,127,726,268,8,4,1,7,9,122,20,Matches,58,39.5,90,4,4,26,5,0.63,4,10,-6,-1.17,-0.66,4.4,7.6,-3.2,-0.62,-0.07,Matches,2,0,0,2,1,1,19,2,9,0,0,0,33,3,7,30.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1231,Lorenzo Lucca,it ITA,FW,Udinese,it Serie A,23,2000,13,7,657,7.3,2,1,3,2,0,0,0,0,3.0,3.0,0.5,3.5,4,5,38,0.27,0.14,0.41,0.27,0.41,0.41,0.07,0.48,0.41,0.48,Matches,2,16,6,37.5,2.19,0.82,0.13,0.33,9.7,0,0,0,3.0,3.0,0.19,-1.0,-1.0,Matches,63,110,57.3,860,103,32,58,55.2,20,33,60.6,3,3,100.0,1,0.5,0.2,+0.5,10,4,1,0,5,Matches,110,98,11,0,0,1,4,1,0,0,0,0,63,1,3,Matches,15,2.06,11,0,1,1,1,1,1,0.14,1,0,0,0,0,0,Matches,2,2,1,0,1,2,8,25.0,6,3,0,3,2,4,10,0,Matches,201,10,17,91,94,30,201,6,1,16.7,4,66.7,116,438,135,4,5,2,22,10,154,38,Matches,51,56.2,80,4,6,16,0,0.85,5,13,-8,-1.10,-0.92,8.6,10.0,-1.3,-0.18,-0.40,Matches,0,0,0,16,14,2,4,2,2,0,0,0,14,24,18,57.1,Matches,Big-5-European-Leagues,Big5,2023-2024
1232,Jhon Lucumí,co COL,DF,Bologna,it Serie A,25,1998,6,5,439,4.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,5,21,0,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Matches,0,3,1,33.3,0.62,0.21,0.00,0.00,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,314,341,92.1,5795,1824,125,131,95.4,148,154,96.1,36,47,76.6,0,0.2,0.1,-0.2,2,28,0,0,21,Matches,341,323,18,13,0,4,0,0,0,0,0,0,314,0,1,Matches,4,0.82,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,15,7,9,6,0,9,11,81.8,2,8,3,5,1,16,18,0,Matches,391,51,179,207,9,2,391,2,1,50.0,1,50.0,250,1513,976,5,4,0,2,2,280,0,Matches,73,40.6,85,4,1,15,1,1.00,3,4,-1,-0.21,-0.77,5.0,4.1,+1.0,+0.20,-0.03,Matches,0,0,0,0,2,0,0,1,7,0,0,0,35,8,4,66.7,Matches,Big-5-European-Leagues,Big5,2023-2024
1233,José Luis Gayà,es ESP,DF,Valencia,es La Liga,28,1995,12,12,938,10.4,1,0,1,1,0,0,1,0,0.4,0.4,1.3,1.8,32,30,47,0.10,0.00,0.10,0.10,0.10,0.04,0.13,0.17,0.04,0.17,Matches,1,8,1,12.5,0.77,0.10,0.13,1.00,20.7,1,0,0,0.4,0.4,0.06,+0.6,+0.6,Matches,407,546,74.5,7503,2533,192,218,88.1,170,219,77.6,42,88,47.7,0,1.3,0.9,-1.3,16,21,10,7,30,Matches,546,442,100,11,0,7,42,89,0,0,0,0,407,4,13,Matches,27,2.59,23,2,1,0,0,1,3,0.29,3,0,0,0,0,0,Matches,43,23,27,13,3,25,36,69.4,11,6,1,5,4,47,21,0,Matches,643,22,204,297,155,10,643,13,8,61.5,3,23.1,334,1974,1185,32,22,4,6,3,353,47,Matches,78,74.4,78,7,0,,0,1.50,13,13,0,0.00,+0.56,12.9,11.7,+1.2,+0.12,+0.30,Matches,1,0,0,10,6,0,42,4,23,0,0,0,65,7,4,63.6,Matches,Big-5-European-Leagues,Big5,2023-2024
1234,José Luis Morales,es ESP,"FW,MF",Villarreal,es La Liga,36,1987,9,3,387,4.3,3,0,3,3,0,0,0,0,2.6,2.6,0.0,2.7,10,5,24,0.70,0.00,0.70,0.70,0.70,0.61,0.01,0.62,0.61,0.62,Matches,3,12,5,41.7,2.79,1.16,0.25,0.60,13.2,0,0,0,2.6,2.6,0.22,+0.4,+0.4,Matches,54,73,74.0,739,162,38,43,88.4,12,18,66.7,3,5,60.0,0,0.0,0.1,0.0,1,3,1,1,5,Matches,73,71,1,0,0,1,2,0,0,0,0,0,54,1,3,Matches,10,2.32,4,0,2,3,1,0,0,0.00,0,0,0,0,0,0,Matches,2,1,0,2,0,1,5,20.0,4,3,0,3,2,4,2,0,Matches,123,5,18,49,59,18,123,19,6,31.6,13,68.4,81,479,254,10,6,7,6,3,85,24,Matches,43,30.7,69,0,6,30,5,0.89,5,7,-2,-0.47,-0.26,6.0,7.2,-1.1,-0.26,+0.18,Matches,0,0,0,1,4,5,2,2,1,0,0,0,18,0,5,0.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1235,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,33,1990,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,8,11,72.7,137,66,4,5,80.0,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,1,0,0,1,0,0,0,,0,0,0,0,0,1,2,0,Matches,14,0,7,7,0,0,14,0,0,,0,,6,19,15,0,0,0,0,0,7,0,Matches,2,0.3,,0,2,2,3,3.00,0,0,0,0.00,-0.62,0.3,0.0,+0.3,+9.42,+9.12,Matches,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1236,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,25,1998,13,13,1113,12.4,5,2,7,2,3,3,4,0,3.2,0.8,0.9,1.8,30,71,23,0.40,0.16,0.57,0.16,0.32,0.26,0.08,0.34,0.07,0.14,Matches,5,17,4,23.5,1.37,0.32,0.12,0.50,25.9,2,3,3,3.2,0.8,0.05,+1.8,+1.2,Matches,716,839,85.3,12659,3218,301,326,92.3,319,364,87.6,78,118,66.1,2,0.9,1.4,+1.1,16,61,18,3,71,Matches,839,752,86,45,4,8,43,3,38,25,1,2,716,1,7,Matches,46,3.72,26,13,1,4,2,0,5,0.40,3,2,0,0,0,0,Matches,30,20,10,13,7,14,26,53.8,12,15,5,10,7,37,10,0,Matches,947,37,192,525,237,18,944,18,9,50.0,5,27.8,559,3136,1496,30,20,2,16,7,656,23,Matches,86,95.1,86,8,0,,0,2.15,30,18,+12,+0.97,-0.61,24.6,17.4,+7.2,+0.58,+0.71,Matches,4,0,0,17,17,0,43,7,20,0,0,0,79,10,6,62.5,Matches,Big-5-European-Leagues,Big5,2023-2024
1237,Romelu Lukaku,be BEL,FW,Roma,it Serie A,30,1993,11,10,912,10.1,6,1,7,6,0,1,3,0,4.3,3.5,1.1,4.6,14,10,89,0.59,0.10,0.69,0.59,0.69,0.42,0.11,0.53,0.35,0.46,Matches,6,25,9,36.0,2.47,0.89,0.24,0.67,15.0,0,0,1,4.3,3.5,0.14,+1.7,+2.5,Matches,151,217,69.6,1875,265,93,123,75.6,37,48,77.1,5,10,50.0,1,1.1,0.6,-0.1,8,7,4,2,10,Matches,217,203,10,0,0,0,7,0,0,0,0,0,151,4,11,Matches,29,2.86,22,0,3,4,0,0,3,0.30,2,0,1,0,0,0,Matches,2,1,0,1,1,1,3,33.3,2,4,0,4,0,2,7,0,Matches,296,8,18,112,169,53,295,13,6,46.2,7,53.8,172,758,402,14,12,7,18,7,232,89,Matches,83,77.9,89,9,1,20,0,1.82,21,9,+12,+1.18,+1.88,14.1,9.2,+4.9,+0.48,-0.04,Matches,3,0,0,9,3,11,7,0,1,0,0,0,19,16,22,42.1,Matches,Big-5-European-Leagues,Big5,2023-2024
1238,Castello Lukeba,fr FRA,DF,RB Leipzig,de Bundesliga,20,2002,11,9,842,9.4,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.4,11,38,4,0.11,0.00,0.11,0.11,0.11,0.04,0.01,0.04,0.04,0.04,Matches,1,2,1,50.0,0.21,0.11,0.50,1.00,8.1,0,0,0,0.3,0.3,0.17,+0.7,+0.7,Matches,648,713,90.9,11941,3930,214,231,92.6,390,404,96.5,41,69,59.4,0,0.1,0.2,-0.1,2,41,0,0,38,Matches,713,697,16,14,0,6,1,2,0,0,0,0,648,0,4,Matches,4,0.43,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9,5,5,4,0,5,6,83.3,1,18,6,12,3,12,33,0,Matches,800,70,335,450,22,6,800,11,5,45.5,4,36.4,525,2600,1481,11,9,0,7,3,589,4,Matches,77,78.0,90,9,2,16,1,1.82,20,9,+11,+1.18,-1.09,17.4,11.1,+6.3,+0.67,+0.41,Matches,2,0,0,5,7,0,1,3,5,0,0,0,74,13,8,61.9,Matches,Big-5-European-Leagues,Big5,2023-2024
1239,Dodi Lukebakio,be BEL,FW,Sevilla,es La Liga,26,1997,10,7,617,6.9,2,1,3,2,0,0,0,0,2.1,2.1,0.2,2.3,26,21,60,0.29,0.15,0.44,0.29,0.44,0.31,0.03,0.34,0.31,0.34,Matches,2,22,7,31.8,3.21,1.02,0.09,0.29,15.1,1,0,0,2.1,2.1,0.10,-0.1,-0.1,Matches,155,205,75.6,2287,349,87,100,87.0,45,55,81.8,13,24,54.2,1,0.2,0.3,+0.8,5,5,6,1,21,Matches,205,200,3,1,1,2,19,1,0,0,0,0,155,2,13,Matches,28,4.08,16,0,6,1,5,0,3,0.44,2,0,1,0,0,0,Matches,2,1,1,1,0,1,5,20.0,4,7,2,5,2,4,1,0,Matches,288,5,20,105,168,34,288,33,19,57.6,12,36.4,209,1455,705,26,18,14,22,10,251,60,Matches,62,52.7,73,2,3,35,1,1.20,11,7,+4,+0.58,+1.23,9.1,9.8,-0.7,-0.11,+0.56,Matches,0,0,0,12,14,3,19,2,1,0,0,0,17,6,4,60.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1240,Saša Lukić,rs SRB,MF,Fulham,eng Premier League,27,1996,7,4,352,3.9,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,3,13,5,0.00,0.00,0.00,0.00,0.00,0.16,0.02,0.19,0.16,0.19,Matches,0,4,1,25.0,1.02,0.26,0.00,0.00,21.2,0,0,0,0.6,0.6,0.16,-0.6,-0.6,Matches,169,189,89.4,2761,527,72,82,87.8,84,88,95.5,9,11,81.8,0,0.1,0.1,-0.1,2,14,1,0,13,Matches,189,180,7,6,1,0,1,0,0,0,0,0,169,2,2,Matches,6,1.53,3,0,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches,7,4,1,5,1,3,9,33.3,6,4,2,2,3,10,5,0,Matches,219,8,55,137,31,4,219,4,3,75.0,1,25.0,145,708,322,3,6,0,3,4,155,5,Matches,50,32.6,80,2,3,11,2,0.71,2,7,-5,-1.28,-0.66,3.4,10.7,-7.2,-1.85,-1.56,Matches,1,0,0,5,4,0,1,3,4,0,0,0,16,1,1,50.0,Matches,Big-5-European-Leagues,Big5,2023-2024
1241,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,24,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,117,130,90.0,2586,1580,25,26,96.2,67,68,98.5,23,34,67.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches,130,106,24,1,0,0,0,0,0,0,0,0,117,0,1,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches,141,129,141,0,0,0,141,0,0,,0,,95,410,268,0,0,0,0,0,72,0,Matches,90,28.6,90,4,0,,10,3.00,13,2,+11,+2.75,+1.65,6.4,4.5,+1.9,+0.47,-0.40,Matches,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches,Big-5-European-Leagues,Big5,2023-2024
